296,4
297,3
298,18
299,3
300,9
301,1
302,23
303,8
304,2
305,3
306,2
307,2
308,18
309,2
310,1
311,16
312,2
313,2
314,2
315,25
316,26
317,8
318,3
319,18
320,2
321,3
322,19
323,8
324,2
325,4
326,1
327,18
328,4
329,18
330,23
331,32
332,8
333,14
334,1
335,24
336,14
337,2
338,4
339,2
340,12
341,12
342,15
343,19
344,4
345,19
346,9
347,9
348,5
349,10
350,10
351,4
352,4
353,1
354,19
355,26
356,19
357,1
358,12
359,13
360,18
361,2
362,8
363,2
364,9
365,21
366,10
367,2
368,2
369,23
370,3
371,8
372,4
373,8
374,3
375,2
376,1
377,22
378,31
379,3
380,7
381,4
382,26
383,31
384,9
385,2
386,25
387,8
388,3
389,2
390,10
391,11
392,10
393,12
394,18
395,12
396,8
397,18
398,2
399,13
400,8
401,16
402,3
403,12
404,10
405,9
406,7
407,12
408,8
409,3
410,1
411,3
412,9
413,23
414,11
415,8
416,19
417,3
418,23
419,51
420,6
421,28
422,12
423,1
424,21
425,5
426,3
427,6
428,10
429,3
430,13
431,12
432,23
433,11
434,20
435,33
436,4
437,19
438,15
439,5
440,11
441,2
442,2
443,3
444,2
445,8
446,2
447,17
448,15
449,0
450,8
451,2
452,3
453,10
454,1
455,24
456,12
457,23
458,22
459,10
460,1
461,16
462,2
463,9
464,12
465,4
466,10
467,4
468,11
469,24
470,9
471,16
472,1
473,2
474,14
475,5
476,22
477,9
478,2
479,3
480,18
481,12
482,8
483,9
484,8
485,19
486,26
487,26
488,12
489,19
490,8
491,1
492,7
493,10
494,2
495,3
496,4
497,1
498,14
499,2
500,8
501,12
502,3
503,6
504,18
505,13
506,6
507,3
508,11
509,1
510,22
511,20
512,9
513,23
514,2
515,8
516,4
517,20
518,10
519,11
520,8
521,8
522,13
523,9
524,9
525,1
526,1
527,6
528,4
529,8
530,10
531,1
532,8
533,23
534,3
535,26
536,4
537,2
538,4
539,34
540,3
541,3
542,9
543,20
544,20
545,9
546,9
547,4
548,24
549,9
550,9
551,23
552,1
553,10
554,3
555,3
556,8
557,21
558,20
559,22
560,23
561,13
562,13
563,24
564,11
565,25
566,10
567,7
568,6
569,1
570,2
571,24
572,12
573,1
574,2
575,1
576,1
577,2
578,23
579,4
580,18
581,9
582,24
583,10
584,4
585,2
586,2
587,15
588,1
589,14
590,2
591,9
592,8
593,18
594,2
595,2
596,2
597,4
598,3
599,4
600,2
601,18
602,9
603,8
604,2
605,10
606,9
607,23
608,2
609,12
610,16
611,22
612,9
613,4
614,10
615,17
616,0
617,27
618,9
619,13
620,4
621,0
622,1
623,21
624,15
625,1
626,9
627,9
628,10
629,2
630,3
631,1
632,20
633,35
634,4
635,25
636,20
637,3
638,6
639,15
640,3
641,26
642,2
643,11
644,1
645,20
646,4
647,13
648,2
649,8
650,18
651,17
652,9
653,1
654,7
655,24
656,9
657,4
658,22
659,2
660,4
661,2
662,4
663,8
664,7
665,20
666,4
667,2
668,9
669,5
670,1
671,1
672,3
673,16
674,8
675,9
676,20
677,10
678,9
679,4
680,7
681,3
682,4
683,22
684,8
685,2
686,4
687,3
688,2
689,9
690,5
691,25
692,19
693,3
694,20
695,2
696,19
697,9
698,19
699,1
700,11
701,9
702,20
703,7
704,7
705,3
706,10
707,2
708,8
709,9
710,10
711,12
712,1
713,2
714,18
715,14
716,21
717,1
718,11
719,9
720,1
721,10
722,10
723,2
724,3
725,9
726,6
727,1
728,2
729,24
730,3
731,3
732,16
733,14
734,9
735,11
736,5
737,19
738,1
739,2
740,11
741,7
742,2
743,12
744,3
745,28
746,24
747,5
748,9
749,12
750,11
751,7
752,2
753,3
754,12
755,4
756,8
757,20
758,13
759,1
760,7
761,10
762,4
763,34
764,19
765,28
766,22
767,4
768,10
769,19
770,7
771,20
772,2
773,11
774,9
775,18
776,2
777,5
778,7
779,10
780,23
781,3
782,2
783,9
784,4
785,1
786,8
787,21
788,23
789,1
790,22
791,0
792,2
793,27
794,31
795,20
796,4
797,17
798,3
799,21
