id,0
250,0
251,0
252,3
253,0
254,0
255,0
256,14
257,14
258,0
259,14
260,14
261,0
262,0
263,14
264,14
265,0
266,0
267,0
268,0
269,14
270,14
271,0
272,0
273,0
274,11
275,0
276,3
277,0
278,0
279,3
280,0
281,14
282,14
283,0
284,0
285,14
286,0
287,3
288,0
289,0
290,0
291,11
292,0
293,14
294,14
295,0
296,0
297,14
298,0
299,3
300,14
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,14
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,14
322,14
323,0
324,0
325,0
326,0
327,0
328,4
329,0
330,0
331,11
332,11
333,0
334,0
335,0
336,4
337,14
338,14
339,0
340,4
341,14
342,14
343,3
344,0
345,0
346,15
347,0
348,0
349,14
350,0
351,0
352,0
353,0
354,0
355,14
356,0
357,4
358,0
359,0
360,0
361,0
362,3
363,0
364,11
365,14
366,0
367,0
368,0
369,2
370,0
371,0
372,0
373,0
374,3
375,0
376,14
377,0
378,0
379,0
380,14
381,0
382,0
383,0
384,0
385,0
386,3
387,0
388,0
389,0
390,0
391,0
392,0
393,3
394,0
395,0
396,0
397,0
398,14
399,14
400,0
401,0
402,14
403,2
404,0
405,14
406,0
407,0
408,14
409,0
410,0
411,0
412,3
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,14
425,14
426,0
427,0
428,0
429,3
430,0
431,0
432,0
433,11
434,0
435,3
436,3
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,3
447,0
448,0
449,0
450,0
451,0
452,0
453,11
454,0
455,0
456,0
457,11
458,0
459,0
460,0
461,14
462,11
463,0
464,0
465,14
466,0
467,3
468,14
469,0
470,14
471,0
472,3
473,3
474,0
475,0
476,0
477,0
478,0
479,0
480,14
481,0
482,0
483,0
484,11
485,3
486,0
487,0
488,14
489,0
490,0
491,0
492,0
493,0
494,0
495,3
496,0
497,0
498,0
499,0
500,0
501,14
502,0
503,0
504,0
505,0
506,0
507,10
508,0
509,0
510,0
511,0
512,0
513,3
514,0
515,0
516,14
517,0
518,0
519,0
520,0
521,0
522,0
523,11
524,14
525,0
526,0
527,3
528,0
529,14
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,3
546,0
547,11
548,0
549,7
550,0
551,14
552,2
553,14
554,0
555,0
556,14
557,11
558,14
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,3
570,7
571,0
572,0
573,0
574,0
575,0
576,14
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,14
587,0
588,0
589,0
590,14
591,14
592,0
593,14
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,14
602,3
603,0
604,14
605,0
606,0
607,0
608,14
609,0
610,0
611,0
612,3
613,0
614,0
615,0
616,0
617,14
618,3
619,14
620,3
621,0
622,14
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,14
631,0
632,0
633,0
634,0
635,14
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,3
644,14
645,14
646,11
647,0
648,0
649,14
650,0
651,0
652,14
653,0
654,0
655,0
656,3
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,3
670,0
671,0
672,11
673,0
674,0
675,0
676,0
677,3
678,0
679,0
680,11
681,0
682,0
683,0
684,14
685,0
686,0
687,0
688,14
689,0
690,0
691,14
692,0
693,0
694,0
695,0
696,0
697,14
698,3
699,3
700,0
701,14
702,0
703,14
704,0
705,0
706,0
707,14
708,15
709,0
710,0
711,0
712,3
713,0
714,14
715,0
716,0
717,0
718,11
719,0
720,0
721,0
722,0
723,0
724,14
725,14
726,11
727,3
728,0
729,0
730,0
731,0
732,0
733,11
734,0
735,0
736,14
737,0
738,0
739,0
740,14
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,2
751,3
752,0
753,0
754,3
755,0
756,0
757,0
758,0
759,0
760,0
761,14
762,0
763,0
764,0
765,3
766,11
767,0
768,0
769,3
770,0
771,0
772,0
773,11
774,0
775,0
776,0
777,3
778,0
779,0
780,0
781,14
782,0
783,0
784,0
785,14
786,0
787,0
788,0
789,0
790,0
791,14
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,11
800,14
801,0
802,0
803,0
804,14
805,0
806,0
807,0
808,0
809,0
810,10
811,3
812,0
813,11
814,3
815,14
816,14
817,0
818,0
819,14
820,3
821,0
822,0
823,14
824,0
825,14
826,0
827,14
828,0
829,0
830,0
831,0
832,0
833,3
834,0
835,15
836,14
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,14
849,0
850,0
851,14
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,14
860,0
861,14
862,0
863,0
864,0
865,0
866,0
867,0
868,3
869,0
870,0
871,14
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,14
883,0
884,14
885,14
886,14
887,0
888,14
889,0
890,0
891,14
892,0
893,0
894,0
895,3
896,0
897,0
898,0
899,14
900,0
901,3
902,0
903,14
904,0
905,14
906,0
907,0
908,0
909,3
910,0
911,0
912,0
913,0
914,0
915,14
916,0
917,14
918,0
919,14
920,14
921,0
922,0
923,0
924,0
925,14
926,0
927,14
928,0
929,14
930,14
931,14
932,0
933,14
934,3
935,0
936,14
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,11
948,0
949,14
950,11
951,14
952,11
953,0
954,3
955,0
956,0
957,0
958,0
959,14
960,14
961,14
962,0
963,0
964,14
965,0
966,0
967,14
968,0
969,0
970,3
971,0
972,11
973,0
974,0
975,11
976,0
977,11
978,0
979,0
980,0
981,0
982,0
983,0
984,14
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,11
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,3
1006,0
1007,0
1008,3
1009,14
1010,11
1011,3
1012,14
1013,0
1014,0
1015,14
1016,0
1017,0
1018,14
1019,14
1020,0
1021,3
1022,0
1023,14
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,3
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,3
1046,0
1047,14
1048,0
1049,14
1050,0
1051,0
1052,4
1053,0
1054,0
1055,0
1056,0
1057,14
1058,0
1059,14
1060,11
1061,14
1062,3
1063,0
1064,14
1065,0
1066,14
1067,0
1068,0
1069,0
1070,3
1071,14
1072,0
1073,0
1074,14
1075,0
1076,14
1077,3
1078,11
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,14
1087,0
1088,0
1089,0
1090,0
1091,3
1092,0
1093,11
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,14
1107,0
1108,0
1109,14
1110,0
1111,0
1112,0
1113,0
1114,0
1115,14
1116,0
1117,0
1118,3
1119,0
1120,14
1121,0
1122,0
1123,3
1124,0
1125,0
1126,0
1127,14
1128,0
1129,0
1130,0
1131,0
1132,0
1133,14
1134,3
1135,14
1136,0
1137,0
1138,0
1139,14
1140,0
1141,0
1142,0
1143,4
1144,0
1145,11
1146,0
1147,0
1148,0
1149,14
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,11
1157,0
1158,14
1159,0
1160,0
1161,0
1162,0
1163,0
1164,14
1165,0
1166,0
1167,0
1168,14
1169,0
1170,0
1171,14
1172,0
1173,0
1174,0
1175,0
1176,14
1177,0
1178,0
1179,0
1180,0
1181,11
1182,14
1183,0
1184,0
1185,0
1186,0
1187,0
1188,14
1189,0
1190,0
1191,3
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,14
1208,0
1209,0
1210,14
1211,0
1212,14
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,3
1224,0
1225,3
1226,3
1227,11
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,14
1235,14
1236,0
1237,7
1238,0
1239,0
1240,0
1241,0
1242,0
1243,3
1244,14
1245,0
1246,10
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,14
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,14
1270,0
1271,0
1272,0
1273,4
1274,0
1275,7
1276,0
1277,0
1278,14
1279,14
1280,3
1281,0
1282,10
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,14
1296,0
1297,0
1298,0
1299,0
1300,0
1301,3
1302,0
1303,0
1304,0
1305,0
1306,0
1307,7
1308,0
1309,0
1310,0
1311,3
1312,0
1313,14
1314,0
1315,0
1316,0
1317,14
1318,7
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,14
1327,14
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,11
1339,4
1340,0
1341,0
1342,0
1343,14
1344,14
1345,14
1346,3
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,14
1368,14
1369,0
1370,11
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,11
1379,14
1380,10
1381,0
1382,0
1383,11
1384,14
1385,0
1386,0
1387,11
1388,0
1389,0
1390,11
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,14
1398,0
1399,0
1400,0
1401,11
1402,10
1403,0
1404,0
1405,0
1406,0
1407,14
1408,14
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,14
1417,0
1418,0
1419,0
1420,0
1421,0
1422,14
1423,0
1424,3
1425,3
1426,0
1427,0
1428,0
1429,0
1430,0
1431,14
1432,0
1433,14
1434,0
1435,0
1436,0
1437,14
1438,3
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,7
1446,3
1447,0
1448,0
1449,0
1450,0
1451,0
1452,3
1453,0
1454,14
1455,0
1456,0
1457,0
1458,14
1459,0
1460,0
1461,3
1462,0
1463,14
1464,0
1465,14
1466,0
1467,0
1468,0
1469,0
1470,7
1471,14
1472,0
1473,0
1474,3
1475,0
1476,0
1477,0
1478,14
1479,10
1480,0
1481,0
1482,0
1483,3
1484,14
1485,0
1486,10
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,3
1494,14
1495,14
1496,0
1497,0
1498,0
1499,14
1500,0
1501,14
1502,0
1503,0
1504,0
1505,0
1506,14
1507,0
1508,0
1509,14
1510,11
1511,14
1512,0
1513,0
1514,7
1515,0
1516,3
1517,0
1518,0
1519,0
1520,0
1521,3
1522,14
1523,0
1524,14
1525,0
1526,0
1527,0
1528,0
1529,0
1530,11
1531,14
1532,0
1533,14
1534,4
1535,0
1536,14
1537,0
1538,14
1539,11
1540,11
1541,14
1542,14
1543,0
1544,0
1545,0
1546,0
1547,0
1548,14
1549,3
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,15
1558,14
1559,11
1560,11
1561,0
1562,11
1563,0
1564,0
1565,3
1566,0
1567,0
1568,14
1569,0
1570,0
1571,0
1572,0
1573,0
1574,14
1575,0
1576,14
1577,0
1578,0
1579,3
1580,0
1581,3
1582,14
1583,0
1584,0
1585,3
1586,0
1587,14
1588,14
1589,0
1590,0
1591,0
1592,11
1593,0
1594,14
1595,0
1596,14
1597,0
1598,0
1599,14
1600,14
1601,0
1602,0
1603,14
1604,14
1605,0
1606,0
1607,0
1608,0
1609,11
1610,0
1611,3
1612,0
1613,11
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,15
1621,3
1622,0
1623,0
1624,0
1625,0
1626,11
1627,0
1628,0
1629,0
1630,11
1631,0
1632,14
1633,0
1634,3
1635,14
1636,14
1637,0
1638,0
1639,0
1640,0
1641,14
1642,14
1643,0
1644,0
1645,0
1646,0
1647,11
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,14
1655,11
1656,0
1657,14
1658,0
1659,11
1660,11
1661,0
1662,3
1663,11
1664,0
1665,14
1666,0
1667,14
1668,0
1669,0
1670,3
1671,14
1672,0
1673,3
1674,0
1675,14
1676,14
1677,14
1678,0
1679,0
1680,0
1681,11
1682,0
1683,0
1684,0
1685,14
1686,0
1687,0
1688,0
1689,0
1690,14
1691,14
1692,0
1693,0
1694,14
1695,0
1696,0
1697,0
1698,0
1699,3
1700,0
1701,3
1702,0
1703,0
1704,14
1705,0
1706,0
1707,0
1708,0
1709,11
1710,0
1711,0
1712,0
1713,0
1714,0
1715,14
1716,0
1717,7
1718,7
1719,14
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,14
1727,0
1728,3
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,3
1737,14
1738,0
1739,0
1740,0
1741,0
1742,14
1743,0
1744,0
1745,0
1746,14
1747,0
1748,3
1749,3
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,14
1761,3
1762,14
1763,0
1764,0
1765,14
1766,0
1767,14
1768,0
1769,14
1770,0
1771,0
1772,14
1773,0
1774,14
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,14
1788,0
1789,0
1790,0
1791,0
1792,14
1793,0
1794,0
1795,3
1796,0
1797,3
1798,0
1799,0
1800,0
1801,14
1802,0
1803,3
1804,0
1805,0
1806,0
1807,0
1808,0
1809,14
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,11
1821,0
1822,0
1823,14
1824,14
1825,0
1826,7
1827,0
1828,0
1829,3
1830,14
1831,0
1832,0
1833,11
1834,0
1835,0
1836,3
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,7
1845,0
1846,0
1847,0
1848,0
1849,11
1850,0
1851,0
1852,0
1853,0
1854,0
1855,14
1856,14
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,14
1865,0
1866,0
1867,14
1868,14
1869,0
1870,14
1871,0
1872,0
1873,2
1874,3
1875,0
1876,0
1877,0
1878,0
1879,11
1880,14
1881,0
1882,14
1883,0
1884,0
1885,14
1886,0
1887,0
1888,14
1889,3
1890,0
1891,0
1892,0
1893,3
1894,3
1895,0
1896,14
1897,0
1898,0
1899,14
1900,0
1901,0
1902,11
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,3
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,3
1923,0
1924,0
1925,0
1926,14
1927,0
1928,0
1929,0
1930,0
1931,14
1932,0
1933,0
1934,0
1935,7
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,3
1943,0
1944,11
1945,14
1946,0
1947,14
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,11
1958,0
1959,14
1960,0
1961,0
1962,11
1963,0
1964,3
1965,0
1966,14
1967,0
1968,14
1969,0
1970,0
1971,14
1972,0
1973,14
1974,0
1975,11
1976,3
1977,0
1978,14
1979,3
1980,0
1981,14
1982,0
1983,0
1984,0
1985,14
1986,3
1987,0
1988,14
1989,14
1990,11
1991,0
1992,0
1993,0
1994,11
1995,14
1996,0
1997,3
1998,0
1999,14
2000,14
2001,0
2002,0
2003,11
2004,0
2005,15
2006,0
2007,3
2008,0
2009,14
2010,0
2011,0
2012,0
2013,0
2014,14
2015,0
2016,3
2017,14
2018,0
2019,0
2020,14
2021,0
2022,0
2023,14
2024,0
2025,0
2026,0
2027,0
2028,3
2029,0
2030,14
2031,0
2032,11
2033,0
2034,11
2035,3
2036,0
2037,3
2038,11
2039,0
2040,0
2041,0
2042,11
2043,0
2044,0
2045,14
2046,0
2047,14
2048,14
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,11
2061,0
2062,14
2063,0
2064,0
2065,3
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,3
2076,0
2077,0
2078,0
2079,0
2080,0
2081,14
2082,0
2083,14
2084,0
2085,11
2086,0
2087,3
2088,0
2089,0
2090,0
2091,0
2092,0
2093,14
2094,10
2095,0
2096,0
2097,0
2098,0
2099,0
2100,14
2101,0
2102,0
2103,0
2104,11
2105,11
2106,3
2107,0
2108,0
2109,2
2110,14
2111,0
2112,0
2113,0
2114,3
2115,14
2116,3
2117,0
2118,3
2119,11
2120,14
2121,0
2122,0
2123,11
2124,0
2125,0
2126,0
2127,7
2128,0
2129,0
2130,0
2131,14
2132,0
2133,0
2134,0
2135,14
2136,0
2137,0
2138,0
2139,0
2140,14
2141,0
2142,11
2143,0
2144,0
2145,0
2146,0
2147,0
2148,14
2149,0
2150,14
2151,0
2152,14
2153,14
2154,0
2155,14
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,3
2166,14
2167,3
2168,0
2169,0
2170,0
2171,0
2172,11
2173,0
2174,0
2175,3
2176,0
2177,0
2178,0
2179,0
2180,14
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,14
2192,11
2193,10
2194,0
2195,3
2196,0
2197,0
2198,0
2199,3
2200,0
2201,14
2202,0
2203,0
2204,3
2205,7
2206,0
2207,11
2208,3
2209,0
2210,0
2211,0
2212,14
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,14
2220,0
2221,0
2222,0
2223,0
2224,0
2225,14
2226,7
2227,0
2228,0
2229,0
2230,3
2231,0
2232,14
2233,0
2234,0
2235,14
2236,14
2237,0
2238,0
2239,3
2240,0
2241,7
2242,0
2243,0
2244,0
2245,0
2246,14
2247,0
2248,0
2249,0
2250,7
2251,0
2252,0
2253,0
2254,14
2255,3
2256,3
2257,0
2258,0
2259,0
2260,11
2261,14
2262,0
2263,3
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,14
2274,0
2275,0
2276,0
2277,14
2278,0
2279,14
2280,14
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,14
2292,11
2293,0
2294,0
2295,0
2296,0
2297,0
2298,11
2299,0
2300,14
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,14
2308,3
2309,0
2310,0
2311,0
2312,14
2313,0
2314,0
2315,0
2316,3
2317,14
2318,0
2319,0
2320,0
2321,0
2322,14
2323,0
2324,14
2325,0
2326,0
2327,0
2328,0
2329,0
2330,14
2331,14
2332,14
2333,0
2334,0
2335,14
2336,0
2337,0
2338,0
2339,0
2340,3
2341,14
2342,3
2343,0
2344,0
2345,14
2346,0
2347,14
2348,0
2349,11
2350,0
2351,3
2352,0
2353,14
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,11
2362,0
2363,0
2364,0
2365,0
2366,14
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,14
2374,14
2375,0
2376,14
2377,14
2378,0
2379,0
2380,0
2381,14
2382,0
2383,0
2384,3
2385,0
2386,0
2387,14
2388,0
2389,14
2390,0
2391,0
2392,14
2393,0
2394,0
2395,0
2396,11
2397,0
2398,14
2399,14
2400,14
2401,0
2402,0
2403,0
2404,0
2405,14
2406,0
2407,0
2408,0
2409,0
2410,10
2411,0
2412,0
2413,0
2414,14
2415,0
2416,0
2417,14
2418,11
2419,0
2420,14
2421,3
2422,0
2423,14
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,3
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,14
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,14
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,14
2455,14
2456,0
2457,14
2458,0
2459,0
2460,0
2461,14
2462,0
2463,14
2464,0
2465,14
2466,0
2467,11
2468,14
2469,3
2470,0
2471,0
2472,14
2473,0
2474,0
2475,14
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,14
2483,0
2484,3
2485,0
2486,14
2487,0
2488,14
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,3
2497,0
2498,0
2499,3
2500,0
2501,0
2502,0
2503,11
2504,0
2505,3
2506,0
2507,0
2508,0
2509,0
2510,14
2511,14
2512,0
2513,3
2514,0
2515,0
2516,14
2517,0
2518,0
2519,0
2520,14
2521,0
2522,0
2523,14
2524,0
2525,7
2526,0
2527,0
2528,0
2529,14
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,14
2538,0
2539,0
2540,10
2541,0
2542,10
2543,0
2544,11
2545,0
2546,0
2547,0
2548,0
2549,14
2550,14
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,14
2558,0
2559,0
2560,11
2561,14
2562,0
2563,0
2564,3
2565,11
2566,11
2567,0
2568,0
2569,14
2570,11
2571,14
2572,0
2573,0
2574,0
2575,0
2576,3
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,11
2584,14
2585,0
2586,0
2587,14
2588,0
2589,0
2590,0
2591,3
2592,0
2593,7
2594,0
2595,0
2596,0
2597,0
2598,0
2599,14
2600,0
2601,14
2602,0
2603,3
2604,0
2605,0
2606,14
2607,14
2608,0
2609,14
2610,0
2611,0
2612,0
2613,3
2614,0
2615,0
2616,0
2617,4
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,3
2626,0
2627,14
2628,11
2629,14
2630,14
2631,14
2632,3
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,14
2640,3
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,15
2652,11
2653,0
2654,14
2655,0
2656,0
2657,0
2658,14
2659,0
2660,0
2661,0
2662,14
2663,0
2664,0
2665,0
2666,14
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,14
2676,14
2677,0
2678,3
2679,0
2680,0
2681,14
2682,0
2683,14
2684,0
2685,3
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,3
2695,3
2696,0
2697,0
2698,0
2699,0
2700,0
2701,3
2702,0
2703,0
2704,0
2705,0
2706,14
2707,14
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,14
2715,0
2716,14
2717,11
2718,0
2719,0
2720,0
2721,0
2722,14
2723,14
2724,3
2725,0
2726,0
2727,3
2728,0
2729,0
2730,14
2731,0
2732,14
2733,0
2734,0
2735,0
2736,0
2737,0
2738,14
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,14
2748,0
2749,0
2750,0
2751,0
2752,14
2753,14
2754,0
2755,14
2756,0
2757,0
2758,0
2759,0
2760,0
2761,3
2762,0
2763,14
2764,0
2765,3
2766,0
2767,0
2768,0
2769,14
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,7
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,3
2792,0
2793,0
2794,3
2795,0
2796,0
2797,0
2798,0
2799,0
2800,14
2801,0
2802,3
2803,0
2804,0
2805,14
2806,0
2807,0
2808,0
2809,11
2810,14
2811,14
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,14
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,14
2826,14
2827,0
2828,0
2829,0
2830,14
2831,11
2832,0
2833,0
2834,0
2835,0
2836,0
2837,14
2838,11
2839,0
2840,3
2841,3
2842,14
2843,0
2844,0
2845,14
2846,11
2847,3
2848,0
2849,0
2850,0
2851,0
2852,4
2853,0
2854,0
2855,3
2856,7
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,3
2864,14
2865,0
2866,0
2867,14
2868,11
2869,0
2870,14
2871,0
2872,3
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,14
2886,0
2887,0
2888,0
2889,3
2890,14
2891,0
2892,0
2893,0
2894,3
2895,3
2896,3
2897,0
2898,0
2899,11
2900,0
2901,14
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,7
2910,0
2911,14
2912,11
2913,0
2914,3
2915,14
2916,11
2917,14
2918,0
2919,0
2920,0
2921,0
2922,11
2923,11
2924,0
2925,0
2926,4
2927,0
2928,0
2929,0
2930,15
2931,0
2932,14
2933,0
2934,0
2935,14
2936,11
2937,10
2938,14
2939,0
2940,14
2941,14
2942,14
2943,14
2944,0
2945,0
2946,14
2947,14
2948,0
2949,0
2950,0
2951,0
2952,14
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,3
2965,0
2966,0
2967,14
2968,0
2969,0
2970,0
2971,0
2972,0
2973,3
2974,0
2975,0
2976,14
2977,0
2978,0
2979,0
2980,0
2981,14
2982,3
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,11
2990,0
2991,14
2992,14
2993,0
2994,0
2995,0
2996,14
2997,0
